dist(m),time(s),Acetaldehyde,CeCation(S), Acetaldehyde1-Ce(S), Acetaldehyde2-Ce(S), OAnion(S)
0.000000000000000000e+00,3.420000000000000000e+02,-4.586797708369789844e-20,-4.586797708369789844e-20,2.293398854184894922e-20,2.293398854184894922e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.430000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.440000000000000000e+02,-4.605651315059409938e-20,-4.605651315059409938e-20,2.302825657529704969e-20,2.302825657529704969e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.450000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.009265538105056020e-36,0.000000000000000000e+00
0.000000000000000000e+00,3.460000000000000000e+02,-4.624450084572427114e-20,-4.624450084572427114e-20,2.312225042286213557e-20,2.312225042286213557e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.470000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-3.009265538105056020e-36,3.009265538105056020e-36,0.000000000000000000e+00
0.000000000000000000e+00,3.480000000000000000e+02,-4.643194418961631785e-20,-4.643194418961631785e-20,2.321597209480815893e-20,2.321597209480815893e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.490000000000000000e+02,-6.018531076210112041e-36,-6.018531076210112041e-36,0.000000000000000000e+00,3.009265538105056020e-36,0.000000000000000000e+00
0.000000000000000000e+00,3.500000000000000000e+02,-4.661884716032631474e-20,-4.661884716032631474e-20,2.330942358016315737e-20,2.330942358016315737e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.510000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.009265538105056020e-36,-6.018531076210112041e-36,0.000000000000000000e+00
0.000000000000000000e+00,3.520000000000000000e+02,-4.680521369395942405e-20,-4.680521369395942405e-20,2.340260684697971202e-20,2.340260684697971202e-20,0.000000000000000000e+00
