dist(m), time(s),Acetaldehyde
0.000000000000000000e+00,3.840000000000000000e+02,1.793074724225654876e-11
0.000000000000000000e+00,3.850000000000000000e+02,1.304435296070856059e-11
0.000000000000000000e+00,3.860000000000000000e+02,9.215739041928112205e-12
0.000000000000000000e+00,3.870000000000000000e+02,6.310339276472157665e-12
0.000000000000000000e+00,3.880000000000000000e+02,4.178947214248737047e-12
0.000000000000000000e+00,3.890000000000000000e+02,2.670482932774859014e-12
0.000000000000000000e+00,3.900000000000000000e+02,1.642770505331006748e-12
0.000000000000000000e+00,3.910000000000000000e+02,9.703261747335325096e-13
0.000000000000000000e+00,3.920000000000000000e+02,5.488226984213221877e-13
0.000000000000000000e+00,3.930000000000000000e+02,2.963918577323883598e-13
0.000000000000000000e+00,3.940000000000000000e+02,1.523663612561232477e-13
0.000000000000000000e+00,3.950000000000000000e+02,7.431664931871869710e-14
0.000000000000000000e+00,3.960000000000000000e+02,3.427342465042831582e-14
0.000000000000000000e+00,3.970000000000000000e+02,1.489053495483991418e-14
0.000000000000000000e+00,3.980000000000000000e+02,6.070947125121977121e-15
0.000000000000000000e+00,3.990000000000000000e+02,2.313151937662302781e-15
0.000000000000000000e+00,4.000000000000000000e+02,8.200762459044991295e-16
0.000000000000000000e+00,4.010000000000000000e+02,2.692737410000642154e-16
0.000000000000000000e+00,4.020000000000000000e+02,8.148772157339820941e-17
0.000000000000000000e+00,4.030000000000000000e+02,2.261342900134135925e-17
0.000000000000000000e+00,4.040000000000000000e+02,5.723337494761196680e-18
0.000000000000000000e+00,4.050000000000000000e+02,1.307272597130722547e-18
0.000000000000000000e+00,4.060000000000000000e+02,2.711730979882054223e-19
0.000000000000000000e+00,4.070000000000000000e+02,4.829559527297539703e-20
0.000000000000000000e+00,4.080000000000000000e+02,7.418629143242560303e-21
0.000000000000000000e+00,4.090000000000000000e+02,1.043506831964184537e-21
0.000000000000000000e+00,4.100000000000000000e+02,-1.460126604960169720e-22
0.000000000000000000e+00,4.110000000000000000e+02,2.173907952744935335e-22
0.000000000000000000e+00,4.120000000000000000e+02,-1.609704375655793711e-22
0.000000000000000000e+00,4.130000000000000000e+02,1.629175875446946177e-22
0.000000000000000000e+00,4.140000000000000000e+02,-2.192847268957527013e-22
0.000000000000000000e+00,4.150000000000000000e+02,1.143908881144778900e-22
0.000000000000000000e+00,4.160000000000000000e+02,-2.607218430627104622e-22
0.000000000000000000e+00,4.170000000000000000e+02,1.244910358558322494e-22
0.000000000000000000e+00,4.180000000000000000e+02,-2.846505763591935516e-22
0.000000000000000000e+00,4.190000000000000000e+02,9.228121181061267979e-23
0.000000000000000000e+00,4.200000000000000000e+02,-2.827923869922193195e-22
0.000000000000000000e+00,4.210000000000000000e+02,7.090750541899591386e-23
0.000000000000000000e+00,4.220000000000000000e+02,-2.554596353366885546e-22
0.000000000000000000e+00,4.230000000000000000e+02,5.609940897505900290e-23
0.000000000000000000e+00,4.240000000000000000e+02,-2.306977071025484291e-22
0.000000000000000000e+00,4.250000000000000000e+02,4.324510230278458195e-23
0.000000000000000000e+00,4.260000000000000000e+02,-2.775614168822299279e-22
0.000000000000000000e+00,4.270000000000000000e+02,2.878746165176295765e-23
0.000000000000000000e+00,4.280000000000000000e+02,-2.920681610202733237e-22
0.000000000000000000e+00,4.290000000000000000e+02,2.193170708595665335e-23
0.000000000000000000e+00,4.300000000000000000e+02,-2.868571910016394422e-22
0.000000000000000000e+00,4.310000000000000000e+02,1.310674833346427164e-23
0.000000000000000000e+00,4.320000000000000000e+02,-3.008142074351256451e-22
0.000000000000000000e+00,4.330000000000000000e+02,6.889351869878754971e-24
0.000000000000000000e+00,4.340000000000000000e+02,-1.547795653097834901e-22
0.000000000000000000e+00,4.350000000000000000e+02,-1.194055462509851001e-24
0.000000000000000000e+00,4.360000000000000000e+02,-1.221533544033308546e-22
0.000000000000000000e+00,4.370000000000000000e+02,-4.816264658081954873e-24
0.000000000000000000e+00,4.380000000000000000e+02,-8.322411179255675671e-23
0.000000000000000000e+00,4.390000000000000000e+02,-7.762228548148584249e-24
0.000000000000000000e+00,4.400000000000000000e+02,-5.047524805269631461e-23
0.000000000000000000e+00,4.410000000000000000e+02,-1.033252636672750490e-23
0.000000000000000000e+00,4.420000000000000000e+02,-3.795186696422458151e-23
0.000000000000000000e+00,4.430000000000000000e+02,-1.268489859170880745e-23
0.000000000000000000e+00,4.440000000000000000e+02,-2.451368566738531490e-23
0.000000000000000000e+00,4.450000000000000000e+02,-1.463289759432610085e-23
0.000000000000000000e+00,4.460000000000000000e+02,-1.275841019546516647e-23
0.000000000000000000e+00,4.470000000000000000e+02,-1.628481544184283440e-23
0.000000000000000000e+00,4.480000000000000000e+02,-2.974605070174725943e-24
0.000000000000000000e+00,4.490000000000000000e+02,-1.770757139702060378e-23
0.000000000000000000e+00,4.500000000000000000e+02,5.471632199700420119e-24
0.000000000000000000e+00,4.510000000000000000e+02,-1.895240829192734080e-23
0.000000000000000000e+00,4.520000000000000000e+02,4.632781432560526472e-24
0.000000000000000000e+00,4.530000000000000000e+02,-2.008142695543345762e-23
0.000000000000000000e+00,4.540000000000000000e+02,3.906226729609272664e-24
0.000000000000000000e+00,4.550000000000000000e+02,-2.110108677335028748e-23
0.000000000000000000e+00,4.560000000000000000e+02,3.274207854063457552e-24
0.000000000000000000e+00,4.570000000000000000e+02,-2.175772880500159290e-23
0.000000000000000000e+00,4.580000000000000000e+02,2.725236788559300835e-24
0.000000000000000000e+00,4.590000000000000000e+02,-2.226894866743816114e-23
0.000000000000000000e+00,4.600000000000000000e+02,2.123818051578865144e-24
0.000000000000000000e+00,4.610000000000000000e+02,-2.288984266094500904e-23
0.000000000000000000e+00,4.620000000000000000e+02,1.639095015233596781e-24
0.000000000000000000e+00,4.630000000000000000e+02,-2.360211245660555569e-23
0.000000000000000000e+00,4.640000000000000000e+02,1.261239182482034127e-24
0.000000000000000000e+00,4.650000000000000000e+02,-2.438675671881741218e-23
0.000000000000000000e+00,4.660000000000000000e+02,9.677615148456067733e-25
0.000000000000000000e+00,4.670000000000000000e+02,-2.522732895580240098e-23
0.000000000000000000e+00,4.680000000000000000e+02,7.406149520727477369e-25
0.000000000000000000e+00,4.690000000000000000e+02,-2.611035618439676858e-23
0.000000000000000000e+00,4.700000000000000000e+02,5.653526961687604954e-25
0.000000000000000000e+00,4.710000000000000000e+02,-2.702525543785244159e-23
0.000000000000000000e+00,4.720000000000000000e+02,4.305417772893512712e-25
0.000000000000000000e+00,4.730000000000000000e+02,-2.796405903235777561e-23
0.000000000000000000e+00,4.740000000000000000e+02,3.271486302808539985e-25
0.000000000000000000e+00,4.750000000000000000e+02,-2.897926492219998344e-23
0.000000000000000000e+00,4.760000000000000000e+02,2.480354057464107751e-25
0.000000000000000000e+00,4.770000000000000000e+02,-2.999787577583045951e-23
0.000000000000000000e+00,4.780000000000000000e+02,1.876774315911763542e-25
0.000000000000000000e+00,4.790000000000000000e+02,-3.100508090105311080e-23
0.000000000000000000e+00,4.800000000000000000e+02,1.417496387598565877e-25
0.000000000000000000e+00,4.810000000000000000e+02,-3.200721148925021825e-23
0.000000000000000000e+00,4.820000000000000000e+02,1.068568379919852438e-25
0.000000000000000000e+00,4.830000000000000000e+02,-3.300938757026585777e-23
0.000000000000000000e+00,4.840000000000000000e+02,8.042775100961590988e-26
0.000000000000000000e+00,4.850000000000000000e+02,-3.401575396403571442e-23
0.000000000000000000e+00,4.860000000000000000e+02,6.043505835171908444e-26
0.000000000000000000e+00,4.870000000000000000e+02,-3.502967201327463346e-23
0.000000000000000000e+00,4.880000000000000000e+02,4.533155522985997805e-26
0.000000000000000000e+00,4.890000000000000000e+02,-3.605387454890366012e-23
0.000000000000000000e+00,4.900000000000000000e+02,3.396028758884515611e-26
0.000000000000000000e+00,4.910000000000000000e+02,-3.709059100461016576e-23
0.000000000000000000e+00,4.920000000000000000e+02,2.543452966925815758e-26
0.000000000000000000e+00,4.930000000000000000e+02,-3.814164818421689570e-23
0.000000000000000000e+00,4.940000000000000000e+02,1.898630335204258855e-26
0.000000000000000000e+00,4.950000000000000000e+02,-3.920855120390131853e-23
0.000000000000000000e+00,4.960000000000000000e+02,1.417078956185926730e-26
0.000000000000000000e+00,4.970000000000000000e+02,-4.029254827297384697e-23
0.000000000000000000e+00,4.980000000000000000e+02,1.056490783261560493e-26
0.000000000000000000e+00,4.990000000000000000e+02,-4.139468276097860582e-23
