dist(m),time(s),CeCation(S), Acetaldehyde1-Ce(S), Acetaldehyde2-Ce(S), OAnion(S)
0.000000000000000000e+00,1.890000000000000000e+02,8.609226807250544456e-11,-8.609226807087523960e-11,-1.630213436273414929e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.900000000000000000e+02,8.445935652013481537e-11,-8.445935651854207910e-11,-1.592741388272605561e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.910000000000000000e+02,8.274830101232057743e-11,-8.274830101076686083e-11,-1.553718460294713939e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.920000000000000000e+02,8.095466786410896807e-11,-8.095466786259593841e-11,-1.513027070772960237e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.930000000000000000e+02,7.907385273029054856e-11,-7.907385272881998946e-11,-1.470555865909232042e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.940000000000000000e+02,7.710112723585322788e-11,-7.710112723442702633e-11,-1.426200429343578973e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.950000000000000000e+02,7.503168734828798638e-11,-7.503168734690811987e-11,-1.379863420491311048e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.960000000000000000e+02,7.286072118520936163e-11,-7.286072118387787226e-11,-1.331488838818244477e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.970000000000000000e+02,7.058350013580319889e-11,-7.058350013452218046e-11,-1.281011476076696503e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.980000000000000000e+02,6.819549986462012600e-11,-6.819549986339176279e-11,-1.228367506832056186e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.990000000000000000e+02,6.569255322775523953e-11,-6.569255322658185798e-11,-1.173381527802566492e-21,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+02,6.307107364272896554e-11,-6.307107364161269823e-11,-1.116262707548463635e-21,0.000000000000000000e+00
0.000000000000000000e+00,2.010000000000000000e+02,6.032830492570547818e-11,-6.032830492464844475e-11,-1.057044395089061509e-21,0.000000000000000000e+00
0.000000000000000000e+00,2.020000000000000000e+02,5.746262336319618526e-11,-5.746262336220084788e-11,-9.953373845310742857e-22,0.000000000000000000e+00
0.000000000000000000e+00,2.030000000000000000e+02,5.447397327270194428e-11,-5.447397327177026103e-11,-9.316829056869113705e-22,0.000000000000000000e+00
0.000000000000000000e+00,2.040000000000000000e+02,5.136438513041367883e-11,-5.136438512954724591e-11,-8.664309019662775251e-22,0.000000000000000000e+00
0.000000000000000000e+00,2.050000000000000000e+02,4.813850351905725915e-11,-4.813850351825751767e-11,-7.997461529446305036e-22,0.000000000000000000e+00
0.000000000000000000e+00,2.060000000000000000e+02,4.480426444759215571e-11,-4.480426444686038521e-11,-7.317687893569944424e-22,0.000000000000000000e+00
0.000000000000000000e+00,2.070000000000000000e+02,4.137366364494634824e-11,-4.137366364428338237e-11,-6.629690161897508756e-22,0.000000000000000000e+00
0.000000000000000000e+00,2.080000000000000000e+02,3.786356045370210270e-11,-3.786356045310820641e-11,-5.938933894157500436e-22,0.000000000000000000e+00
0.000000000000000000e+00,2.090000000000000000e+02,3.429647621490115661e-11,-3.429647621437594862e-11,-5.252054557730059705e-22,0.000000000000000000e+00
0.000000000000000000e+00,2.100000000000000000e+02,3.070129568017601198e-11,-3.070129567971830968e-11,-4.577021224769181445e-22,0.000000000000000000e+00
0.000000000000000000e+00,2.110000000000000000e+02,2.711373461330380555e-11,-2.711373461291155715e-11,-3.922469420179546769e-22,0.000000000000000000e+00
0.000000000000000000e+00,2.120000000000000000e+02,2.357638791495591325e-11,-2.357638791462622362e-11,-3.296908311824085780e-22,0.000000000000000000e+00
0.000000000000000000e+00,2.130000000000000000e+02,2.013813230753065437e-11,-2.013813230725962994e-11,-2.710253040358301639e-22,0.000000000000000000e+00
0.000000000000000000e+00,2.140000000000000000e+02,1.685263672294706505e-11,-1.685263672272985582e-11,-2.172104829799797018e-22,0.000000000000000000e+00
0.000000000000000000e+00,2.150000000000000000e+02,1.377577410531831889e-11,-1.377577410514938826e-11,-1.689313919471482912e-22,0.000000000000000000e+00
0.000000000000000000e+00,2.160000000000000000e+02,1.096185291994093698e-11,-1.096185291981389851e-11,-1.270385360305125357e-22,0.000000000000000000e+00
0.000000000000000000e+00,2.170000000000000000e+02,8.458821514921274140e-12,-8.458821514829255144e-12,-9.201936162572361594e-23,0.000000000000000000e+00
0.000000000000000000e+00,2.180000000000000000e+02,6.302941752382988196e-12,-6.302941752319002060e-12,-6.398658420691471699e-23,0.000000000000000000e+00
0.000000000000000000e+00,2.190000000000000000e+02,4.513805503926466785e-12,-4.513805503883865367e-12,-4.260172810663773854e-23,0.000000000000000000e+00
0.000000000000000000e+00,2.200000000000000000e+02,3.090842983812984079e-12,-3.090842983785950864e-12,-2.703311243816323696e-23,0.000000000000000000e+00
0.000000000000000000e+00,2.210000000000000000e+02,2.012458173087745273e-12,-2.012458173071513873e-12,-1.623108151551981606e-23,0.000000000000000000e+00
0.000000000000000000e+00,2.220000000000000000e+02,1.238481106542562254e-12,-1.238481106533548691e-12,-9.013721209352792144e-24,0.000000000000000000e+00
0.000000000000000000e+00,2.230000000000000000e+02,7.157748364379229683e-13,-7.157748364335371541e-13,-4.385752682139043502e-24,0.000000000000000000e+00
0.000000000000000000e+00,2.240000000000000000e+02,3.858414071250334994e-13,-3.858414071232901295e-13,-1.743389284219511250e-24,0.000000000000000000e+00
0.000000000000000000e+00,2.250000000000000000e+02,1.925761636757734043e-13,-1.925761636751089436e-13,-6.644621129563654282e-25,0.000000000000000000e+00
0.000000000000000000e+00,2.260000000000000000e+02,8.829712402864432220e-14,-8.829712402822439577e-14,-4.199349966763123700e-25,0.000000000000000000e+00
0.000000000000000000e+00,2.270000000000000000e+02,3.687858022588193916e-14,-3.687858022562880947e-14,-2.531303684145728182e-25,0.000000000000000000e+00
0.000000000000000000e+00,2.280000000000000000e+02,1.390369936856054422e-14,-1.390369936850183877e-14,-5.870542990626764240e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.290000000000000000e+02,4.685262089451156681e-15,-4.685262089440727151e-15,-1.042953631127344064e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.300000000000000000e+02,1.396192607335860960e-15,-1.396192607333916812e-15,-1.944065812783360680e-27,0.000000000000000000e+00
0.000000000000000000e+00,2.310000000000000000e+02,3.636834812691070388e-16,-3.636834812588140803e-16,-1.029295989204688124e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.320000000000000000e+02,8.177129880982492665e-17,-8.177129876449729951e-17,-4.532762434063964187e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.330000000000000000e+02,1.566077071547425518e-17,-1.566077071399685737e-17,-1.477396424260811702e-27,0.000000000000000000e+00
0.000000000000000000e+00,2.340000000000000000e+02,2.515773563283040777e-18,-2.515773704338385638e-18,1.410553449389872509e-25,0.000000000000000000e+00
0.000000000000000000e+00,2.350000000000000000e+02,3.333434666703965454e-19,-3.333437150390099231e-19,2.483686133837796074e-25,0.000000000000000000e+00
0.000000000000000000e+00,2.360000000000000000e+02,3.352193476316699252e-20,-3.352149506486409989e-20,-4.396983028866118809e-25,0.000000000000000000e+00
0.000000000000000000e+00,2.370000000000000000e+02,2.608342643705079697e-21,-2.607836593973543014e-21,-5.060497315351784577e-25,0.000000000000000000e+00
0.000000000000000000e+00,2.380000000000000000e+02,1.782602501348617023e-22,-1.804602623031870518e-22,2.200012168327206747e-24,0.000000000000000000e+00
0.000000000000000000e+00,2.390000000000000000e+02,2.200629960118083891e-24,1.335516052057695122e-25,-2.334181565322707365e-24,0.000000000000000000e+00
0.000000000000000000e+00,2.400000000000000000e+02,2.558240342947333537e-24,1.847015224247508134e-26,-2.576710495190480120e-24,0.000000000000000000e+00
0.000000000000000000e+00,2.410000000000000000e+02,2.438795697610740245e-24,1.677191310636815585e-27,-2.440472888924096195e-24,0.000000000000000000e+00
0.000000000000000000e+00,2.420000000000000000e+02,2.252730317862283826e-24,-6.036005026837150092e-28,-2.252126717358424272e-24,0.000000000000000000e+00
0.000000000000000000e+00,2.430000000000000000e+02,2.034361372940537163e-24,-8.765966057512569027e-28,-2.033484776332810777e-24,0.000000000000000000e+00
0.000000000000000000e+00,2.440000000000000000e+02,1.803589025053850409e-24,-8.879907459000245899e-28,-1.802701034307535288e-24,0.000000000000000000e+00
0.000000000000000000e+00,2.450000000000000000e+02,1.574158876119982495e-24,-8.659454444307879091e-28,-1.573292930675220549e-24,0.000000000000000000e+00
0.000000000000000000e+00,2.460000000000000000e+02,1.270085511344567884e-24,-8.025632786967239063e-28,-1.269282948067701258e-24,0.000000000000000000e+00
0.000000000000000000e+00,2.470000000000000000e+02,1.004210481759962672e-24,-7.290361064851546209e-28,-1.003481445649473765e-24,0.000000000000000000e+00
0.000000000000000000e+00,2.480000000000000000e+02,5.040351389622777385e-25,-5.676578712869139162e-28,-5.034674810898941250e-25,0.000000000000000000e+00
0.000000000000000000e+00,2.490000000000000000e+02,3.878384600886918851e-25,-4.989990654834103786e-28,-3.873394610229911001e-25,0.000000000000000000e+00
0.000000000000000000e+00,2.500000000000000000e+02,2.983612020102025888e-25,-4.418034063146564134e-28,-2.979193986041185773e-25,0.000000000000000000e+00
0.000000000000000000e+00,2.510000000000000000e+02,2.294274348772790966e-25,-3.902882784778392322e-28,-2.290371466004408884e-25,0.000000000000000000e+00
0.000000000000000000e+00,2.520000000000000000e+02,1.763685376650267852e-25,-3.438082531396477231e-28,-1.760247294143360228e-25,0.000000000000000000e+00
0.000000000000000000e+00,2.530000000000000000e+02,1.355575411918695966e-25,-3.020133045629099139e-28,-1.352555278899582530e-25,0.000000000000000000e+00
0.000000000000000000e+00,2.540000000000000000e+02,1.041946025265710738e-25,-2.645695486842597696e-28,-1.039300329801011056e-25,0.000000000000000000e+00
0.000000000000000000e+00,2.550000000000000000e+02,8.009458605566947006e-26,-2.311463040406650191e-28,-7.986343975347428525e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.560000000000000000e+02,6.158097167646857894e-26,-2.014190368148160570e-28,-6.137955263861427690e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.570000000000000000e+02,4.735388348093826087e-26,-1.750716170551056824e-28,-4.717881186287278106e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.580000000000000000e+02,3.643651897912396729e-26,-1.518000494306256402e-28,-3.628471893229990854e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.590000000000000000e+02,2.804614348043891207e-26,-1.313132639438802552e-28,-2.791483021849024980e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.600000000000000000e+02,2.159910980135993590e-26,-1.133359025656841796e-28,-2.148577390377297540e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.610000000000000000e+02,1.665200496392612991e-26,-9.760905010143824608e-29,-1.655439591535701283e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.620000000000000000e+02,1.284119341913254201e-26,-8.389162720409775435e-29,-1.275730179455526087e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.630000000000000000e+02,9.906192528110628790e-27,-7.196156689161663804e-29,-9.834230962221763934e-27,0.000000000000000000e+00
0.000000000000000000e+00,2.640000000000000000e+02,7.654200977005525797e-27,-6.161341989519692523e-29,-7.592587559097006160e-27,0.000000000000000000e+00
0.000000000000000000e+00,2.650000000000000000e+02,5.916761603682474278e-27,-5.266094740980130016e-29,-5.864100654453319963e-27,0.000000000000000000e+00
0.000000000000000000e+00,2.660000000000000000e+02,4.576876216339046643e-27,-4.493417594476050237e-29,-4.531942043879994233e-27,0.000000000000000000e+00
0.000000000000000000e+00,2.670000000000000000e+02,8.637050092539348216e-27,-4.329818268778593765e-29,-8.593751907290086619e-27,0.000000000000000000e+00
0.000000000000000000e+00,2.680000000000000000e+02,3.498529924698093896e-27,-3.345039661655356874e-29,-3.465079530829625715e-27,0.000000000000000000e+00
0.000000000000000000e+00,2.690000000000000000e+02,3.273897837391143437e-26,-6.691128474243012710e-29,-3.267206708985630109e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.700000000000000000e+02,5.170234281698077722e-26,-9.402992865066793379e-29,-5.160831288652765400e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.710000000000000000e+02,6.309599800331842217e-26,-1.153441998036311404e-28,-6.298065380617076542e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.720000000000000000e+02,6.900238952147477845e-26,-1.314905102419752822e-28,-6.887089901378592179e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.730000000000000000e+02,5.829870287846324117e-26,-1.198856160706994289e-28,-5.817881726026581532e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.740000000000000000e+02,4.917834087702850378e-26,-1.088253207555385821e-28,-4.906951555551954679e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.750000000000000000e+02,4.133746283876120836e-26,-9.849976417509695030e-29,-4.123896307166693649e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.760000000000000000e+02,3.420336460574864451e-26,-8.826485264096010262e-29,-3.411509974797251897e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.770000000000000000e+02,2.830199272908431083e-26,-7.899838065972496706e-29,-2.822299435082792080e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.780000000000000000e+02,2.344419679604948270e-26,-7.062822364472966031e-29,-2.337356857553524143e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.790000000000000000e+02,1.943539918954599409e-26,-6.307914292126951134e-29,-1.937232004867182962e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.800000000000000000e+02,1.611758419468817487e-26,-5.628222225931121777e-29,-1.606130197355136892e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.810000000000000000e+02,1.338592546081093833e-26,-5.017094701860599836e-29,-1.333575451631422689e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.820000000000000000e+02,1.112068410150449662e-26,-4.468526738257461898e-29,-1.107599883743516304e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.830000000000000000e+02,9.233289746318233629e-27,-3.976654545965719754e-29,-9.193523198993305669e-27,0.000000000000000000e+00
0.000000000000000000e+00,2.840000000000000000e+02,7.690100834781107503e-27,-3.536207899874306535e-29,-7.654738756831309475e-27,0.000000000000000000e+00
0.000000000000000000e+00,2.850000000000000000e+02,6.406410839226649333e-27,-3.142400230580983912e-29,-6.374986836623292487e-27,0.000000000000000000e+00
0.000000000000000000e+00,2.860000000000000000e+02,5.343244426480802969e-27,-2.790555289158946014e-29,-5.315338875200191783e-27,0.000000000000000000e+00
0.000000000000000000e+00,2.870000000000000000e+02,4.459050350124487562e-27,-2.476593438654590300e-29,-4.434284419746561066e-27,0.000000000000000000e+00
0.000000000000000000e+00,2.880000000000000000e+02,3.714579385671430791e-27,-2.196791178735781176e-29,-3.692611470390834376e-27,0.000000000000000000e+00
0.000000000000000000e+00,2.890000000000000000e+02,3.039882196894256814e-27,-1.947598298151693867e-29,-3.020406212276047663e-27,0.000000000000000000e+00
0.000000000000000000e+00,2.900000000000000000e+02,1.784749679906584910e-27,-2.304334222179029936e-29,-1.761706337382104815e-27,0.000000000000000000e+00
0.000000000000000000e+00,2.910000000000000000e+02,1.460984347424348519e-27,-2.059161394668447407e-29,-1.440392731774666604e-27,0.000000000000000000e+00
0.000000000000000000e+00,2.920000000000000000e+02,1.194722534460495860e-27,-1.838519236644301807e-29,-1.176337342396007954e-27,0.000000000000000000e+00
0.000000000000000000e+00,2.930000000000000000e+02,9.718393865434558799e-28,-1.640712756057874934e-29,-9.554322569395373410e-28,0.000000000000000000e+00
0.000000000000000000e+00,2.940000000000000000e+02,8.042166335571028950e-28,-1.467449928954205394e-29,-7.895421367349969518e-28,0.000000000000000000e+00
0.000000000000000000e+00,2.950000000000000000e+02,6.579260283211108695e-28,-1.314421301226049623e-29,-6.447818152475042618e-28,0.000000000000000000e+00
0.000000000000000000e+00,2.960000000000000000e+02,5.451898893929568509e-28,-1.176461808221649282e-29,-5.334252741052945062e-28,0.000000000000000000e+00
0.000000000000000000e+00,2.970000000000000000e+02,4.480803728846341391e-28,-1.052201196526996779e-29,-4.375583615785593627e-28,0.000000000000000000e+00
0.000000000000000000e+00,2.980000000000000000e+02,3.691584058987876701e-28,-9.405194548123879520e-30,-3.597532112748076707e-28,0.000000000000000000e+00
0.000000000000000000e+00,2.990000000000000000e+02,3.051804335195776806e-28,-8.400244111022761890e-30,-2.967801891405789409e-28,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+02,2.531099924669657212e-28,-7.497710007606066975e-30,-2.456122809896243737e-28,0.000000000000000000e+00
0.000000000000000000e+00,3.010000000000000000e+02,2.090509204449253375e-28,-6.687366523435560423e-30,-2.023635500102159957e-28,0.000000000000000000e+00
0.000000000000000000e+00,3.020000000000000000e+02,1.721354355502331745e-28,-5.961034747162754297e-30,-1.661744055199251739e-28,0.000000000000000000e+00
0.000000000000000000e+00,3.030000000000000000e+02,1.426559842264133578e-28,-5.309730291526670365e-30,-1.373462495365174344e-28,0.000000000000000000e+00
0.000000000000000000e+00,3.040000000000000000e+02,1.170442877319402837e-28,-4.727081343113586354e-30,-1.123172070355322613e-28,0.000000000000000000e+00
0.000000000000000000e+00,3.050000000000000000e+02,9.765382042179300196e-29,-4.204891493892615313e-30,-9.344892553715019750e-29,0.000000000000000000e+00
0.000000000000000000e+00,3.060000000000000000e+02,8.099745140894644995e-29,-3.739217800244196329e-30,-7.725823434779432670e-29,0.000000000000000000e+00
0.000000000000000000e+00,3.070000000000000000e+02,6.797981406240361715e-29,-3.323251092122388280e-30,-6.465656175805267958e-29,0.000000000000000000e+00
0.000000000000000000e+00,3.080000000000000000e+02,5.638478292487564475e-29,-2.951228012744276642e-30,-5.343355408193848284e-29,0.000000000000000000e+00
0.000000000000000000e+00,3.090000000000000000e+02,4.564742255836299436e-29,-2.619914871190297367e-30,-4.302750783264012291e-29,0.000000000000000000e+00
0.000000000000000000e+00,3.100000000000000000e+02,3.926106895543030132e-29,-2.324219083569958628e-30,-3.693685068001270889e-29,0.000000000000000000e+00
0.000000000000000000e+00,3.110000000000000000e+02,3.228719236736905336e-29,-2.061388092842249772e-30,-3.022580334404955651e-29,0.000000000000000000e+00
0.000000000000000000e+00,3.120000000000000000e+02,2.721532808119818226e-29,-1.826894557820085608e-30,-2.538843306566998380e-29,0.000000000000000000e+00
0.000000000000000000e+00,3.130000000000000000e+02,2.265653755074314700e-29,-1.618822647157578417e-30,-2.103771519158168454e-29,0.000000000000000000e+00
0.000000000000000000e+00,3.140000000000000000e+02,1.762304140018311537e-29,-1.433419739137786023e-30,-1.618961989082430541e-29,0.000000000000000000e+00
0.000000000000000000e+00,3.150000000000000000e+02,1.542234143804258306e-29,-1.269304768590472351e-30,-1.415303323406987043e-29,0.000000000000000000e+00
0.000000000000000000e+00,3.160000000000000000e+02,1.353727130113173766e-29,-1.123227020866479556e-30,-1.241403886490972066e-29,0.000000000000000000e+00
0.000000000000000000e+00,3.170000000000000000e+02,1.133914727029182328e-29,-9.940543608261413827e-31,-1.034509658508958012e-29,0.000000000000000000e+00
0.000000000000000000e+00,3.180000000000000000e+02,9.360031566784118666e-30,-8.785565244832684168e-31,-8.481470474403271351e-30,0.000000000000000000e+00
0.000000000000000000e+00,3.190000000000000000e+02,7.569921813193716411e-30,-7.770017456897228880e-31,-6.792917414192838527e-30,0.000000000000000000e+00
0.000000000000000000e+00,3.200000000000000000e+02,6.272170031354834793e-30,-6.862497107564082407e-31,-5.585919062452129187e-30,0.000000000000000000e+00
0.000000000000000000e+00,3.210000000000000000e+02,5.711218860927747510e-30,-6.068179534791350496e-31,-5.104400465168862963e-30,0.000000000000000000e+00
0.000000000000000000e+00,3.220000000000000000e+02,4.534806684116337960e-30,-5.355838737666476970e-31,-3.999223622175476299e-30,0.000000000000000000e+00
0.000000000000000000e+00,3.230000000000000000e+02,4.332915059164869751e-30,-4.731351089591039218e-31,-3.859780275670764214e-30,0.000000000000000000e+00
0.000000000000000000e+00,3.240000000000000000e+02,5.379862613995923581e-30,-4.178401540801409925e-31,-4.962020075498960343e-30,0.000000000000000000e+00
0.000000000000000000e+00,3.250000000000000000e+02,7.495141564571805769e-30,-3.684596237222335532e-31,-7.126681073555146500e-30,0.000000000000000000e+00
0.000000000000000000e+00,3.260000000000000000e+02,1.108011571130281627e-32,-1.407278767727807717e-32,2.991209944876425684e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.270000000000000000e+02,1.169400588107624770e-32,-1.266565959323236549e-32,9.689835032698280386e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.280000000000000000e+02,2.440514351403200433e-32,-1.109924982059832605e-32,-1.330697220950055772e-32,0.000000000000000000e+00
0.000000000000000000e+00,3.290000000000000000e+02,2.294264046251294710e-32,-1.009870392666693496e-32,-1.284354531663237910e-32,0.000000000000000000e+00
0.000000000000000000e+00,3.300000000000000000e+02,8.720851529428452347e-33,-8.541503417587618886e-33,-1.745374012100932492e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.310000000000000000e+02,2.340606735538112573e-32,-7.995993223569458450e-33,-1.540743955509788682e-32,0.000000000000000000e+00
0.000000000000000000e+00,3.320000000000000000e+02,1.691207232415041483e-32,-6.936687673118322895e-33,-9.978724524356365764e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.330000000000000000e+02,9.828261247451112963e-33,-6.368638844291083624e-33,-3.460655368820814423e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.340000000000000000e+02,1.528105040249747447e-32,-5.588605772340368608e-33,-9.695853563774490498e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.350000000000000000e+02,-4.520364179864755861e-20,-2.393600371861882938e-35,4.520364179864758268e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.360000000000000000e+02,-9.894465089289424195e-32,-2.725677525969179159e-33,1.016710454704174227e-31,0.000000000000000000e+00
0.000000000000000000e+00,3.370000000000000000e+02,-4.539412911483480719e-20,-2.435734497499169306e-34,4.539412911483504793e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.380000000000000000e+02,-1.482424389381312697e-31,-1.554578789334997742e-33,1.497952199557934786e-31,0.000000000000000000e+00
0.000000000000000000e+00,3.390000000000000000e+02,-4.558405364630545021e-20,-8.684471448638441077e-34,4.558405364630631688e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.400000000000000000e+02,-8.552934512402190221e-32,-8.051129786094777846e-34,8.633582828823405723e-32,0.000000000000000000e+00
0.000000000000000000e+00,3.410000000000000000e+02,-4.577341956640875926e-20,-2.148661879297073626e-33,4.577341956641090788e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.420000000000000000e+02,-9.923955891562853744e-32,-1.047067184891137014e-33,1.002867833228890969e-31,0.000000000000000000e+00
0.000000000000000000e+00,3.430000000000000000e+02,-4.596223100416037456e-20,-1.767773056955851180e-33,4.596223100416214401e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.440000000000000000e+02,-3.324155084012369082e-31,-4.778777592016154922e-33,3.371942220757477372e-31,0.000000000000000000e+00
0.000000000000000000e+00,3.450000000000000000e+02,-4.615049204477501713e-20,-1.307930687173711266e-33,4.615049204477632316e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.460000000000000000e+02,-5.296668458929471203e-31,-6.861283383932919471e-33,5.365279713198266480e-31,0.000000000000000000e+00
0.000000000000000000e+00,3.470000000000000000e+02,-4.633820673020590573e-20,-9.699099397550698539e-34,4.633820673020687472e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.480000000000000000e+02,-3.440252548472462144e-31,-7.832290206854100372e-33,3.518553637773955701e-31,0.000000000000000000e+00
0.000000000000000000e+00,3.490000000000000000e+02,-4.652537905964782775e-20,-2.174833526334162594e-34,4.652537905964804441e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.500000000000000000e+02,-3.839762641311289381e-31,-8.076790093089259118e-33,3.920531328354029084e-31,0.000000000000000000e+00
0.000000000000000000e+00,3.510000000000000000e+02,-4.671201299015720441e-20,-1.602353083804323299e-34,4.671201299015736691e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.520000000000000000e+02,-4.461777828037604460e-31,-7.864610424029959167e-33,4.540440029203670625e-31,0.000000000000000000e+00
0.000000000000000000e+00,3.530000000000000000e+02,-4.689811243702724388e-20,-1.182914658911853198e-34,4.689811243702736425e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.540000000000000000e+02,-2.714417700681522632e-31,-7.362916781938699498e-33,2.788084521054334403e-31,0.000000000000000000e+00
0.000000000000000000e+00,3.550000000000000000e+02,-4.708368127439438650e-20,-8.750453415918034602e-35,4.708368127439447678e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.560000000000000000e+02,-3.159548259078022518e-31,-6.725785619481572918e-33,3.226775251199289470e-31,0.000000000000000000e+00
0.000000000000000000e+00,3.570000000000000000e+02,-4.726872333572246555e-20,-6.485790080661971325e-35,4.726872333572253176e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.580000000000000000e+02,-5.476261426243580946e-31,-6.012049694233265653e-33,5.536386551694919965e-31,0.000000000000000000e+00
0.000000000000000000e+00,3.590000000000000000e+02,-4.745324241430445407e-20,-4.816881976082028636e-35,4.745324241430450222e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.600000000000000000e+02,-3.072038817229927489e-31,-5.316809437911177818e-33,3.125242631943624879e-31,0.000000000000000000e+00
0.000000000000000000e+00,3.610000000000000000e+02,-4.763724226375861457e-20,-3.585404706801829685e-35,4.763724226375865068e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.620000000000000000e+02,-4.699269064304855481e-32,-4.646414724061657557e-33,5.163899663388276131e-32,0.000000000000000000e+00
0.000000000000000000e+00,3.630000000000000000e+02,-4.782072659851911157e-20,-2.674249648120704081e-35,4.782072659851913564e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.640000000000000000e+02,-2.949742265761338012e-31,-4.021025280801307101e-33,2.989946053350421561e-31,0.000000000000000000e+00
0.000000000000000000e+00,3.650000000000000000e+02,-4.800369909432103303e-20,-1.999075080367152693e-35,4.800369909432105109e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.660000000000000000e+02,-2.082411752368698766e-32,-3.458028138946726611e-33,2.428477289250780208e-32,0.000000000000000000e+00
0.000000000000000000e+00,3.670000000000000000e+02,-4.818616338868000708e-20,-1.496992055772183141e-35,4.818616338868001911e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.680000000000000000e+02,-1.234641464973742384e-31,-2.136869466906418291e-33,1.256007250294288282e-31,0.000000000000000000e+00
0.000000000000000000e+00,3.690000000000000000e+02,-4.836812308136596269e-20,-1.123919536179959644e-35,4.836812308136597473e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.700000000000000000e+02,-5.509363347162736562e-32,-7.863998432283562314e-34,5.588206104261089030e-32,0.000000000000000000e+00
0.000000000000000000e+00,3.710000000000000000e+02,-4.854958173487163628e-20,-8.454743118289302901e-36,4.854958173487164230e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.720000000000000000e+02,2.293060340036052688e-33,-1.367246866800173158e-35,-2.281023277883632463e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.730000000000000000e+02,-4.873054287487517399e-20,-6.372648749395326153e-36,4.873054287487518001e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.740000000000000000e+02,-2.268986215731212239e-33,-6.334298246199749023e-35,2.329171526493313360e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.750000000000000000e+02,-4.891100999069752808e-20,-4.815118734555795205e-36,4.891100999069753410e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.760000000000000000e+02,2.178708249588060559e-33,-1.126241137522833661e-34,-2.070374690216278542e-33,0.000000000000000000e+00
