dist(m),time(s),CeCation(S), Acetaldehyde1-Ce(S), Acetaldehyde2-Ce(S), OAnion(S)
0.000000000000000000e+00,1.890000000000000000e+02,1.559792588310400458e-25,-1.559792589363643397e-25,1.053242938336769607e-34,0.000000000000000000e+00
0.000000000000000000e+00,1.900000000000000000e+02,1.485295303815932751e-25,-1.485295304869175690e-25,1.023150282955719047e-34,0.000000000000000000e+00
0.000000000000000000e+00,1.910000000000000000e+02,1.414647749191906334e-25,-1.414647750245149273e-25,1.023150282955719047e-34,0.000000000000000000e+00
0.000000000000000000e+00,1.920000000000000000e+02,1.347620041347558015e-25,-1.347620042641542197e-25,1.263891526004123529e-34,0.000000000000000000e+00
0.000000000000000000e+00,1.930000000000000000e+02,1.283961839422587524e-25,-1.283961840415645151e-25,9.930576275746684867e-35,0.000000000000000000e+00
0.000000000000000000e+00,1.940000000000000000e+02,1.223561504721097266e-25,-1.223561505623876928e-25,9.328723168125673663e-35,0.000000000000000000e+00
0.000000000000000000e+00,1.950000000000000000e+02,1.166255801921014543e-25,-1.166255802853886860e-25,9.027796614315168061e-35,0.000000000000000000e+00
0.000000000000000000e+00,1.960000000000000000e+02,1.111826690414618888e-25,-1.111826691287305894e-25,9.027796614315168061e-35,0.000000000000000000e+00
0.000000000000000000e+00,1.970000000000000000e+02,1.060128504597052449e-25,-1.060128505499832110e-25,9.328723168125673663e-35,0.000000000000000000e+00
0.000000000000000000e+00,1.980000000000000000e+02,1.011087408948516348e-25,-1.011087409791110699e-25,8.425943506694156857e-35,0.000000000000000000e+00
0.000000000000000000e+00,1.990000000000000000e+02,1.063837126636034590e-25,-1.063837127538814252e-25,9.328723168125673663e-35,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+02,9.529126589092368074e-26,-9.529126597518311581e-26,8.125016952883651255e-35,0.000000000000000000e+00
0.000000000000000000e+00,2.010000000000000000e+02,1.096237331128092828e-25,-1.096237332030872490e-25,9.027796614315168061e-35,0.000000000000000000e+00
0.000000000000000000e+00,2.020000000000000000e+02,1.507992609572109309e-25,-1.507992609241090100e-25,-3.310192091915561622e-35,0.000000000000000000e+00
0.000000000000000000e+00,2.030000000000000000e+02,1.885436459017770684e-25,-1.885436460733052041e-25,1.715281356719881932e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.040000000000000000e+02,2.234530821483398933e-25,-2.234530822115344696e-25,6.319457630020617643e-35,0.000000000000000000e+00
0.000000000000000000e+00,2.050000000000000000e+02,2.556604827506119663e-25,-2.556604827084822488e-25,-4.212971753347078429e-35,0.000000000000000000e+00
0.000000000000000000e+00,2.060000000000000000e+02,2.853314184494277377e-25,-2.853314183681775681e-25,-8.125016952883651255e-35,0.000000000000000000e+00
0.000000000000000000e+00,2.070000000000000000e+02,3.126057045666050846e-25,-3.126057051022543504e-25,5.356492657826999716e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.080000000000000000e+02,3.376161894686845607e-25,-3.376161896973887416e-25,2.287041808959842576e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.090000000000000000e+02,3.604955540987092417e-25,-3.604955539392181682e-25,-1.625003390576730251e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.100000000000000000e+02,3.813669597868039334e-25,-3.813669596965259673e-25,-9.027796614315168061e-35,0.000000000000000000e+00
0.000000000000000000e+00,2.110000000000000000e+02,4.003373254787406721e-25,-4.003373253553607850e-25,-1.203706215242022408e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.120000000000000000e+02,4.175310470257386159e-25,-4.175310478863885598e-25,8.606499438980460218e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.130000000000000000e+02,4.330504740325543694e-25,-4.330504757929747092e-25,1.763429605329562828e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.140000000000000000e+02,4.469886559387063684e-25,-4.469886559898638825e-25,5.115751414778595235e-35,0.000000000000000000e+00
0.000000000000000000e+00,2.150000000000000000e+02,4.594541711494476372e-25,-4.594541729369513669e-25,1.784494464096298220e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.160000000000000000e+02,4.705266428448011806e-25,-4.705266435008210679e-25,6.560198873069022124e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.170000000000000000e+02,4.803087146106925517e-25,-4.803087168826880329e-25,2.271995481269317295e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.180000000000000000e+02,4.888526534774734358e-25,-4.888526545337256397e-25,1.053242938336769607e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.190000000000000000e+02,4.962590864199172739e-25,-4.962590867689920763e-25,3.490748024201864984e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.200000000000000000e+02,5.025931518614356730e-25,-5.025931507419888929e-25,-1.122456045713185896e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.210000000000000000e+02,5.079337256550293739e-25,-5.079337254865105038e-25,-1.715281356719881932e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.220000000000000000e+02,5.114045650224139610e-25,-5.114045666353802894e-25,1.612966328424310027e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.230000000000000000e+02,5.131064730706748204e-25,-5.131064716563200175e-25,-1.414354802909376330e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.240000000000000000e+02,5.142613623604490017e-25,-5.142613625500327306e-25,1.895837289006185293e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.250000000000000000e+02,5.149003602890913641e-25,-5.149003590402461658e-25,-1.251854463851703304e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.260000000000000000e+02,5.150507217023581520e-25,-5.150507210222641404e-25,-6.770847460736376046e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.270000000000000000e+02,5.132320156326199287e-25,-5.132320161682691945e-25,5.326400002445949156e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.280000000000000000e+02,4.999909057193376384e-25,-4.999909043380847564e-25,-1.381252881990220713e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.290000000000000000e+02,4.870865832115415304e-25,-4.870865847703410792e-25,1.561808814276524075e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.300000000000000000e+02,4.745607438786374188e-25,-4.745607439418319951e-25,6.018531076210112041e-35,0.000000000000000000e+00
0.000000000000000000e+00,2.310000000000000000e+02,4.623917615856874628e-25,-4.623917602435550328e-25,-1.339123164456749929e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.320000000000000000e+02,4.505793207510146814e-25,-4.505793231283344565e-25,2.380329040641099312e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.330000000000000000e+02,4.391053993768309117e-25,-4.391054006106297823e-25,1.230789605084967912e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.340000000000000000e+02,4.279629717068102154e-25,-4.279629698440748473e-25,-1.865744633625134733e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.350000000000000000e+02,4.171418606937922130e-25,-4.171418609495797838e-25,2.557875707389297617e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.360000000000000000e+02,4.066251684691860940e-25,-4.066251694953456424e-25,1.029168814031929159e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.370000000000000000e+02,3.964137107726568655e-25,-3.964137091235793506e-25,-1.646068249343465643e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.380000000000000000e+02,3.864880128533851892e-25,-3.864880132566267713e-25,4.062508476441825628e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.390000000000000000e+02,3.768526536459250322e-25,-3.768526542537966708e-25,6.108809042353263721e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.400000000000000000e+02,3.674787030283394934e-25,-3.674787074489505689e-25,4.420611075476327294e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.410000000000000000e+02,3.583644012664013243e-25,-3.583643998881577078e-25,-1.378243616452115657e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.420000000000000000e+02,3.495215997746533682e-25,-3.495215990855315600e-25,-6.891218082260578287e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.430000000000000000e+02,3.409128849986431901e-25,-3.409128878092972027e-25,2.810654012590122323e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.440000000000000000e+02,3.325563860359194541e-25,-3.325563857470299624e-25,-2.888894916580853780e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.450000000000000000e+02,3.244222176296819959e-25,-3.244222213611712631e-25,3.734498532788374521e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.460000000000000000e+02,3.165190754258520967e-25,-3.165190738881174067e-25,-1.537734689971683626e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.470000000000000000e+02,3.088368696218958576e-25,-3.088368677230493031e-25,-1.898846554544290349e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.480000000000000000e+02,3.013655381366335168e-25,-3.013655376882529516e-25,-4.453712996395482910e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.490000000000000000e+02,2.940984268580330920e-25,-2.940984281791006633e-25,1.324076836766224649e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.500000000000000000e+02,2.870199383655875338e-25,-2.870199392172096811e-25,8.516221472837308538e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.510000000000000000e+02,2.801514288631159146e-25,-2.801514285561708298e-25,-3.069450848867157141e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.520000000000000000e+02,2.734656660442608704e-25,-2.734656653942595142e-25,-6.500013562306921004e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.530000000000000000e+02,2.669564750586385486e-25,-2.669564730334028414e-25,-2.025235707144702702e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.540000000000000000e+02,2.606301863657537771e-25,-2.606301860919106131e-25,-2.768524295056651539e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.550000000000000000e+02,2.544694110390467063e-25,-2.544694126128925827e-25,1.576855141967049355e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.560000000000000000e+02,2.484745279691227079e-25,-2.484745306202856470e-25,2.651162939070554354e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.570000000000000000e+02,2.426490602355549253e-25,-2.426490584600882578e-25,-1.772457401943877996e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.580000000000000000e+02,2.369675497467990123e-25,-2.369675518623126856e-25,2.115513673287854382e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.590000000000000000e+02,2.314421963421988764e-25,-2.314421935405726605e-25,-2.801626215975807155e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.600000000000000000e+02,2.260710720695836888e-25,-2.260710708508311459e-25,-1.218752542932547688e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.610000000000000000e+02,2.208294609884946419e-25,-2.208294621019228910e-25,1.116437514636975784e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.620000000000000000e+02,2.157352217176753038e-25,-2.157352233426786944e-25,1.625003390576730251e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.630000000000000000e+02,2.107755716073064713e-25,-2.107755709542958496e-25,-6.560198873069022124e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.640000000000000000e+02,2.059431523651831835e-25,-2.059431532198145963e-25,8.546314128218359098e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.650000000000000000e+02,2.012391829484784294e-25,-2.012391818892169600e-25,-1.059261469412979719e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.660000000000000000e+02,1.966594626572237265e-25,-1.966594657477394341e-25,3.093524973171997589e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.670000000000000000e+02,1.921971444975031620e-25,-1.921971448435686989e-25,3.460655368820814423e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.680000000000000000e+02,1.878481588770292176e-25,-1.878481588710106865e-25,-9.027796614315168061e-36,0.000000000000000000e+00
0.000000000000000000e+00,2.690000000000000000e+02,1.836113484021832825e-25,-1.836113482788033954e-25,-1.203706215242022408e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.700000000000000000e+02,1.794881139101474690e-25,-1.794881178613131205e-25,3.948156385993833499e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.710000000000000000e+02,1.754694903595309936e-25,-1.754694900586044398e-25,-3.039358193486106581e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.720000000000000000e+02,1.715543008205633724e-25,-1.715543013802867625e-25,5.597233900875404198e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.730000000000000000e+02,1.677363685891531812e-25,-1.677363664826673046e-25,-2.106485876673539214e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.740000000000000000e+02,1.640199201787486888e-25,-1.640199216141683504e-25,1.432410396138006666e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.750000000000000000e+02,1.604015016747358795e-25,-1.604015015694115857e-25,-1.053242938336769607e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.760000000000000000e+02,1.568648971080948776e-25,-1.568648973668917138e-25,2.618061018151398738e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.770000000000000000e+02,1.534219899179723828e-25,-1.534219907274648126e-25,8.064831642121550135e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.780000000000000000e+02,1.500645741020613501e-25,-1.500645750680355879e-25,9.629649721936179265e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.790000000000000000e+02,1.467944162918256417e-25,-1.467944155816389747e-25,-7.101866669927932208e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.800000000000000000e+02,1.436083660691178220e-25,-1.436083656418021156e-25,-4.243064408728128989e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.810000000000000000e+02,1.404958470211294185e-25,-1.404958500484505498e-25,3.027321131333686357e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.820000000000000000e+02,1.374587649337813063e-25,-1.374587675548515900e-25,2.621070283689503794e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.830000000000000000e+02,1.345015592742068235e-25,-1.345015587716594786e-25,-5.025473448635443554e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.840000000000000000e+02,1.316261496769668516e-25,-1.316261498966432359e-25,2.166671187435640335e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.850000000000000000e+02,1.288077828927284417e-25,-1.288077822577734132e-25,-6.349550285401668203e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.860000000000000000e+02,1.260676542078452818e-25,-1.260676552400233613e-25,1.032178079570034215e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.870000000000000000e+02,1.233887205205531612e-25,-1.233887203279601667e-25,-1.925929944387235853e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.880000000000000000e+02,1.207753038583885280e-25,-1.207753037049159855e-25,-1.534725424433578570e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.890000000000000000e+02,1.182294782432714306e-25,-1.182294804129518835e-25,2.169680452973745391e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.900000000000000000e+02,1.157391533550679554e-25,-1.157391551064604986e-25,1.754401808715247660e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.910000000000000000e+02,1.133157254749639007e-25,-1.133157248881571208e-25,-5.868067799304859240e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.920000000000000000e+02,1.109496354362547638e-25,-1.109496344853268538e-25,-9.479186445030926464e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.930000000000000000e+02,1.086405861281354366e-25,-1.086405848973458315e-25,-1.233798870623072968e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.940000000000000000e+02,1.063860519582992225e-25,-1.063860540076090540e-25,2.049309831449543150e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.950000000000000000e+02,1.041835397983960501e-25,-1.041835377250120944e-25,-2.076393221292488654e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.960000000000000000e+02,1.020374429775000273e-25,-1.020374430948613833e-25,1.143520904479921288e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.970000000000000000e+02,9.993853036894296016e-26,-9.993853033584103924e-26,-3.310192091915561622e-35,0.000000000000000000e+00
0.000000000000000000e+00,2.980000000000000000e+02,9.789113869751418486e-26,-9.789113857413429779e-26,-1.233798870623072968e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.990000000000000000e+02,9.589067431936978401e-26,-9.589067550502040602e-26,1.185650622013392072e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+02,9.394370166441017322e-26,-9.394370192320700950e-26,2.587968362770348178e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.010000000000000000e+02,9.203455927495765207e-26,-9.203455840828917709e-26,-8.666684749742561339e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.020000000000000000e+02,9.016753566736763623e-26,-9.016753725325057481e-26,1.588892204119469579e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.030000000000000000e+02,8.835585466784280842e-26,-8.835585422548077432e-26,-4.393527685633381790e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.040000000000000000e+02,8.657751653511024122e-26,-8.657751641173035415e-26,-1.263891526004123529e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.050000000000000000e+02,8.484548247676910691e-26,-8.484548202838854174e-26,-4.453712996395482910e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.060000000000000000e+02,8.315107925990785203e-26,-8.315107913953723051e-26,-1.203706215242022408e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.070000000000000000e+02,8.149638993424313935e-26,-8.149638942266799787e-26,-5.145844070159645795e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.080000000000000000e+02,7.987496109371731611e-26,-7.987496518932771347e-26,4.095610397360981244e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.090000000000000000e+02,7.829749817640806675e-26,-7.829749743011021330e-26,-7.462978534500538931e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.100000000000000000e+02,7.675335955872270790e-26,-7.675335985964926171e-26,3.009265538105056020e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.110000000000000000e+02,7.524246983448538571e-26,-7.524246873610346431e-26,-1.095372655870240391e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.120000000000000000e+02,7.376910240751998350e-26,-7.376910196515794940e-26,-4.453712996395482910e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.130000000000000000e+02,7.232696682951626797e-26,-7.232696516238315986e-26,-1.664123842572095979e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.140000000000000000e+02,7.092233789458514319e-26,-7.092233550221904040e-26,-2.395375368331624592e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.150000000000000000e+02,6.954271774979793214e-26,-6.954271784609442936e-26,9.629649721936179265e-35,0.000000000000000000e+00
0.000000000000000000e+00,3.160000000000000000e+02,6.819848738625906291e-26,-6.819848954691171927e-26,2.157643390821325167e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.170000000000000000e+02,6.688147373506353939e-26,-6.688147394571212706e-26,2.136578532054589774e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.180000000000000000e+02,6.559989536521129384e-26,-6.559989421868112383e-26,-1.146530170018026344e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.190000000000000000e+02,6.433944457323812887e-26,-6.433944735680875162e-26,2.783570622747176819e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.200000000000000000e+02,6.310831068410147744e-26,-6.310831271836498120e-26,2.034263503759017870e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.210000000000000000e+02,6.190455019976474084e-26,-6.190454939328157663e-26,-8.064831642121550135e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.220000000000000000e+02,6.073224638661804276e-26,-6.073224756625013370e-26,1.179632090937181960e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.230000000000000000e+02,5.957729828375818470e-26,-5.957729830783230900e-26,2.407412430484044816e-35,0.000000000000000000e+00
0.000000000000000000e+00,3.240000000000000000e+02,5.845581605442872283e-26,-5.845581615373448559e-26,9.629649721936179265e-35,0.000000000000000000e+00
0.000000000000000000e+00,3.250000000000000000e+02,5.735389221544496558e-26,-5.735389205294462652e-26,-1.625003390576730251e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.260000000000000000e+02,5.627949098064650242e-26,-5.627949339708672951e-26,2.413430961560254928e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.270000000000000000e+02,5.522474143546248728e-26,-5.522473845027107348e-26,-2.985191413800215572e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.280000000000000000e+02,5.419560747474402046e-26,-5.419560617775057353e-26,-1.293984181385174089e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.290000000000000000e+02,5.318822057328977744e-26,-5.318821957421361879e-26,-9.990761586508785988e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.300000000000000000e+02,5.220260616541208629e-26,-5.220260642721818811e-26,2.648153673532449298e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.310000000000000000e+02,5.123882244428792290e-26,-5.123882170701786606e-26,-7.372700568357387250e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.320000000000000000e+02,5.029104642693427428e-26,-5.029104498248681599e-26,-1.444447458290426890e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.330000000000000000e+02,4.936904631567698205e-26,-4.936904743211449669e-26,1.113428249098870728e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.340000000000000000e+02,4.846323038957695231e-26,-4.846322803332203597e-26,-2.356254916336258864e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.350000000000000000e+02,4.757937503614960601e-26,-4.757937765120135862e-26,2.615051752613293682e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.360000000000000000e+02,4.671369852944879975e-26,-4.671369924264473228e-26,7.131959325308982768e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.370000000000000000e+02,4.586812883368242452e-26,-4.586812781354140711e-26,-1.020141017417613991e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.380000000000000000e+02,4.503506867883207633e-26,-4.503507048138213365e-26,1.802550057324928556e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.390000000000000000e+02,4.422596730313849301e-26,-4.422597078485872060e-26,3.481720227587549816e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.400000000000000000e+02,4.342570476625755617e-26,-4.342570387852422243e-26,-8.847240682028864700e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.410000000000000000e+02,4.264563048307357364e-26,-4.264563187034498670e-26,1.390280678604535881e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.420000000000000000e+02,4.188204571716541189e-26,-4.188204552758168299e-26,-1.895837289006185293e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.430000000000000000e+02,4.113870821063287561e-26,-4.113870854466135034e-26,3.340284747296612183e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.440000000000000000e+02,4.040625944256048083e-26,-4.040626024001584843e-26,7.944461020597347894e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.450000000000000000e+02,3.969216260814984681e-26,-3.969216354102216363e-26,9.298630512744623103e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.460000000000000000e+02,3.898714576907355194e-26,-3.898714674407558628e-26,9.750020343460381506e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.470000000000000000e+02,3.830234822727750246e-26,-3.830234838375931044e-26,1.594910735195679691e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.480000000000000000e+02,3.762854726999994909e-26,-3.762854700518458173e-26,-2.678246328913499858e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.490000000000000000e+02,3.696755354824104531e-26,-3.696755340680556502e-26,-1.414354802909376330e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.500000000000000000e+02,3.632491517866955360e-26,-3.632491491987271732e-26,-2.587968362770348178e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.510000000000000000e+02,3.568961604663363554e-26,-3.568961814409171560e-26,2.094448814521118990e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.520000000000000000e+02,3.507075723038199024e-26,-3.507075961071103088e-26,2.377319775102994256e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.530000000000000000e+02,3.446655274887334559e-26,-3.446655089817503965e-26,-1.853707571472714509e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.540000000000000000e+02,3.386967387292738697e-26,-3.386967459816038166e-26,7.252329946833185009e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.550000000000000000e+02,3.328372157394644598e-26,-3.328372298228271781e-26,1.411345537371271274e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.560000000000000000e+02,3.270870403111425518e-26,-3.270870586977549896e-26,1.838661243782189228e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.570000000000000000e+02,3.215360517799064631e-26,-3.215360338446838560e-26,-1.793522260710613388e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.580000000000000000e+02,3.160042768072780676e-26,-3.160042832771989745e-26,6.469920906925870444e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.590000000000000000e+02,3.107055864830188544e-26,-3.107055625292651711e-26,-2.392366102793519536e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.600000000000000000e+02,3.053723944478827806e-26,-3.053724040775325025e-26,9.659742377317229825e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.610000000000000000e+02,3.001992386448111579e-26,-3.001992387952744348e-26,1.203706215242022408e-35,0.000000000000000000e+00
0.000000000000000000e+00,3.620000000000000000e+02,2.951155764127275244e-26,-2.951155814382009730e-26,4.995380793254392994e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.630000000000000000e+02,2.901558138882352505e-26,-2.901558081405380727e-26,-5.747697177780656999e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.640000000000000000e+02,2.852840139407957994e-26,-2.852840354269517415e-26,2.148615594207009999e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.650000000000000000e+02,2.805170764853005477e-26,-2.805170745593706034e-26,-1.956022599768286413e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.660000000000000000e+02,2.758718289133414036e-26,-2.758718174480397034e-26,-1.146530170018026344e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.670000000000000000e+02,2.712423436335296106e-26,-2.712423513372493882e-26,7.733812432929993972e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.680000000000000000e+02,2.667324920662970487e-26,-2.667324750037614477e-26,-1.703244294567461708e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.690000000000000000e+02,2.622895239534319237e-26,-2.622895589511901319e-26,3.496766555278075096e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.700000000000000000e+02,2.579993959557646684e-26,-2.579994049233759720e-26,8.967611303553066941e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.710000000000000000e+02,2.537397656606198926e-26,-2.537397445656684705e-26,-2.109495142211644270e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.720000000000000000e+02,2.495956708195033134e-26,-2.495956604977225177e-26,-1.032178079570034215e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.730000000000000000e+02,2.454974391111173996e-26,-2.454974429027919776e-26,3.821767233393421146e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.740000000000000000e+02,2.414781373683451326e-26,-2.414781530466185861e-26,1.567827345352734187e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.750000000000000000e+02,2.375539320276956310e-26,-2.375539358795555198e-26,3.851859888774471706e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.760000000000000000e+02,2.336893839318916039e-26,-2.336894067421243827e-26,2.278014012345527407e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.770000000000000000e+02,2.299344047591480617e-26,-2.299343794512248862e-26,-2.527783052008247057e-33,0.000000000000000000e+00
